vid,pid,deviceTypeId,productName,productLabel,partNumber,commissioningCustomFlow,commissioningCustomFlowUrl,commissioningModeInitialStepsHint,commissioningModeInitialStepsInstruction,commissioningModeSecondaryStepsHint,commissioningModeSecondaryStepsInstruction,userManualUrl,supportUrl,productUrl,lsfUrl,lsfRevision,creator,schemaVersion,enhancedSetupFlowOptions,enhancedSetupFlowTCUrl,enhancedSetupFlowTCRevision,enhancedSetupFlowTCDigest,enhancedSetupFlowTCFileSize,maintenanceUrl,discoveryCapabilitiesBitmask,commissioningFallbackUrl
4129,4,266,Smart Lights Outdoor Plug,Smart Lights Outdoor Plug,WWMP31,0,,0,,0,,https://www.legrand.us/p/WWMP31,https://www.legrand.us/p/WWMP31,https://www.legrand.us/p/WWMP31,,0,cosmos1elm6sf9yd2n7y0l0rve4zru0ukanv76vtrjnt3,0,0,,0,,0,,0,
4129,5,256,Radiant Smart Switch,Radiant Smart Switch,WWMRL10WH,0,,0,,0,,https://www.legrand.us/p/WWMRL10WH,https://www.legrand.us/p/WWMRL10WH,https://www.legrand.us/p/WWMRL10WH,,0,cosmos1elm6sf9yd2n7y0l0rve4zru0ukanv76vtrjnt3,0,0,,0,,0,,0,
4129,6,257,Radiant Smart LED Dimmer,Radiant Smart LED Dimmer,WWMRL51WH,0,,0,,0,,https://www.legrand.us/p/WWMRL51WH,https://www.legrand.us/p/WWMRL51WH,https://www.legrand.us/p/WWMRL51WH,,0,cosmos1elm6sf9yd2n7y0l0rve4zru0ukanv76vtrjnt3,0,0,,0,,0,,0,
4129,7,266,Radiant Smart Receptacle,Radiant Smart Receptacle,WWMRR15WH,0,,0,,0,,https://www.legrand.us/p/WWMRR15WH,https://www.legrand.us/p/WWMRR15WH,https://www.legrand.us/p/WWMRR15WH,,0,cosmos1elm6sf9yd2n7y0l0rve4zru0ukanv76vtrjnt3,0,0,,0,,0,,0,
4142,8192,770,LG Temp and Humidity Sensor,Temperature and Humidity Sensor,TMSTAA4W,0,,1,제품의 리셋 버튼을 눌러 페어링 대기 상태로 진입하세요. LED 가 녹색으로 깜빡입니다. Press the reset button on the product to enter the commissioning standby state. The LED will blink green.,0,"이미 연동된 제품을 재설정 하려면 리셋 버튼을 5초 이상 누르세요. LED가 빨간색으로 깜빡인 다음 녹색으로 깜빡입니다. To reset the product, press the reset button on the product for more than 5 seconds. The LED will blink red and then green.",,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4142,8208,44,LG Air Quality Sensor,Air Quality Sensor,-,0,,0,,0,,,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4142,8224,21,LG Door and Window Sensor,Contact Sensor,-,0,,0,,0,,,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4142,8240,263,LG Motion Sensor,Occupancy and Light Sensor,-,0,,0,,0,,,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4142,8784,15,LG Smart Button (1 Button),Generic Switch,-,0,,0,,0,,,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4142,8785,15,LG Smart Button (2 Button),Generic Switch,-,0,,0,,0,,,,,,0,cosmos1dtzpfd720vayrxdsdcv3azk7s3nm55r65c9hll,0,0,,0,,0,,0,
4161,1,257,STM32WB55MM-DK,STM32WB55MM-DK,-,0,,0,,0,,,,,,0,cosmos1vmkxse0usk0q277ym695cj395e0z25xptgv3wr,0,0,,0,,0,,0,
4169,5632,257,RS9116 Wi-Fi NCP SoCs,RS9116 Wi-Fi NCP SoCs, RS9116X-SB-EVK1,0,,0,,0,,,,,,0,cosmos1js3g08nc2ahl5j497e6m9nnash5k9hajlzzxcp,0,0,,0,,0,,0,
4169,9216,256,EFR32MG24X,EFR32MG24X,xG24-RB4187C,0,,0,,0,,,,,,0,cosmos1js3g08nc2ahl5j497e6m9nnash5k9hajlzzxcp,0,0,,0,,0,,0,
4190,3,14,PO Shree (Self),PO (Self),,0,,3,,3,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,10,11,PO+TM Prasanthi Published product,Revocation test,,0,,7,,98798,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,16,266,Revocation Product,,,0,,1,,1,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,291,14,matter_portal_test1,,,0,,1,,1,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,888,256,test matter product,,,0,,1,,1,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,1230,256,test_product_from_portal,test_product_from_portal,12345678,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,1234,256,This is a test matter product,,,0,,1,,1,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,1237,256,test_product,test_product,12345678,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,2121,14,Testing External Download,,,0,,1,,1,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,3001,3001,test_product_3001,test_product_3001,3001,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,17577,769,ELKO One Thermostat,ELKO One Thermostat, -,1,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,17622,14,Wiser Hub 2nd Generation,Wiser Hub 2nd Generation,-,2,https://wiser.draytoncontrols.co.uk/,0,,0,,https://wiser.draytoncontrols.co.uk/,https://wiser.draytoncontrols.co.uk/,https://wiser.draytoncontrols.co.uk/,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,18902,266,Square D Wifi Switch,Square D Wifi Switch,SQR141U1XXWM,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,18903,267,Square D Wifi Dimmer,Square D Wifi Dimmer,SQR226U1XXWM,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,18904,266,Square D Wifi Receptacle,Square D Wifi Receptacle,SQR441U1XXWM,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4190,30002,266,test_product_1,test_product_30002,30002,0,,0,,0,,,,,,0,cosmos14kre58wpgterp7t9yy0393ecel9hpz9fnul6pc,0,0,,0,,0,,0,
4216,1,769,ntve home Smart Thermostat,ntve home Smart Thermostat,NST8001,0,,0,,0,,,,,,0,cosmos1f8fv2wl30fz75x07kep73rrud3nl92vetpa6up,0,0,,0,,0,,0,
4240,4098,14,SeeZero Display,SeeZero Display,PCK-CN,0,,0,,0,,,,,,0,cosmos1vvy62f5sa3wqya2e2u6gyuan8ak4v4zfsgku8s,0,0,,0,,0,,0,
4240,8193,770,SeeZero Thermostat,SeeZero Thermostat,PCK-HC,0,,0,,0,,,,,,0,cosmos1vvy62f5sa3wqya2e2u6gyuan8ak4v4zfsgku8s,0,0,,0,,0,,0,
4251,4096,257,Decora Smart Wi-Fi 2nd Gen Dimmer,Decora Smart Wi-Fi 2nd Gen Dimmer,D26HD,0,,0,,0,,https://www.leviton.com/en/products/d26hd-1bw,https://www.leviton.com/support,https://www.leviton.com/en/products/d26hd-1bw,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4097,256,Decora Smart Wi-Fi 2nd Gen Switch,Decora Smart Wi-Fi 2nd Gen Switch,D215S,0,,0,,0,,https://www.leviton.com/en/products/d215s-1bw,https://www.leviton.com/support,https://www.leviton.com/en/products/d215s-1bw,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4098,257,Decora Smart Wi-Fi 2nd Gen Mini Plug-In Dimmer,Decora Smart Wi-Fi 2nd Gen Mini Plug-In Dimmer,D23LP,0,,0,,0,,https://www.leviton.com/en/products/d23lp-1bw,https://www.leviton.com/support,https://www.leviton.com/en/products/d215r-1bw,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4099,266,Decora Smart Wi-Fi 2nd Gen Mini Plug-In Switch,Decora Smart Wi-Fi 2nd Gen Mini Plug-In Switch,D215P,0,,0,,0,,https://www.leviton.com/en/products/d215p-1bw,https://www.leviton.com/support,https://www.leviton.com/en/products/d215p-1bw,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4100,256,Decora Smart Wi-Fi 2nd Gen Outlet,Decora Smart Wi-Fi 2nd Gen Outlet,D215R,0,,0,,0,,https://www.leviton.com/en/products/d215r-1bw,https://www.leviton.com/support,https://www.leviton.com/en/products/d215r-1bw,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4105,266,Decora Smart Wi-Fi 2nd Gen Outdoor Plug-In Switch,Decora Smart Wi-Fi 2nd Gen Outdoor Plug-In Switch,D215O,0,,0,,0,,,,https://www.leviton.com/en/products/D215O-1BW,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4107,257,D2ELV Decora Smart Wi-Fi ELV Dimmer,D2ELV Decora Smart Wi-Fi ELV Dimmer,D2ELV,0,,0,,0,,https://www.leviton.com/en/products/D2ELV-1BW,https://www.leviton.com/support,https://www.leviton.com/en/products/D2ELV-1BW,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4108,257,VM2D3 Decora Evolve Smart Dimmer Module,VM2D3 Decora Evolve Smart Dimmer Module,VM2D3,0,,0,,0,,https://www.leviton.com/en/products/VM2D3-01W,https://www.leviton.com/support,https://www.leviton.com/en/products/VM2D3-01W,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4251,4109,256,VM2S1 Decora Evolve Smart Switch Module,VM2S1 Decora Evolve Smart Switch Module,VM2S1,0,,0,,0,,https://www.leviton.com/en/products/VM2S1-01W,https://www.leviton.com/support,https://www.leviton.com/en/products/VM2S1-01W,,0,cosmos1ypyp8zrqeu64rjmx3u34ghvl64uajr67uams3d,0,0,,0,,0,,0,
4304,32773,269,Qorvo QPG6105 DK Matter Light,Qorvo QPG6105 DK Matter Light,GP17810,0,,0,,0,,https://github.com/Qorvo/QMatter,https://www.qorvo.com/products/p/QPG6105,,,0,cosmos1qrpkuzgm7hfejejfyg20g34tjxlt4k8dsspq52,0,0,,0,,0,,0,
4334,2048,769,Carrier Smart Thermostat,Carrier Smart Thermostat,TSTATCCEWF-01,0,,0,,0,,,,,,0,cosmos1pvrad6x6ettwgudttqd97r9wvarvnj5davpltg,0,0,,0,,0,,0,
4338,24832,14,ubisys G1,ubisys G1,1014,1,,40,,40,,https://www.ubisys.de/wp-content/uploads/ubisys_Manual_Gateway-G1_EN.pdf,https://www.ubisys.de/en/support/,https://www.ubisys.de/en/products/gateway-g1/,,0,cosmos1rxydw26p5k4f9rtwln6r3srvw4qq9pxnxadr3d,0,0,,0,,0,,0,
4381,1,1,Comcast Gateway,Comcast Gateway XB7,XB7,2,https://subscriber.preprod.xerxes.comcast.net/xerxes-ctrl/oauth/authorize?partner_id=comcast&client_id=matter-nim-commissioning-portal-dev&response_type=token&redirect_uri=https://local.matter.xfinity.com,1,,0,,,,,,0,cosmos1yvskwa9g4t7y9akwdrnlafd02pu26rf83aaejk,0,0,,0,,0,,0,
4388,1,266,Philips Smart Plug-In,JDT3793W/37,JDT3793W/37,0,,1,,0,,,,,,0,cosmos1krhn0h8teu9sd5hsvdsqwhkzfsmm02kpzff9ug,0,0,,0,,0,,0,
4388,683,266,Enbrighten Yard Stake,81200,81200,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,684,266,Enbrighten 2-Outlet Wi-Fi Plug,81200,81200,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,685,266,Enbrighten 2-Outlet Wi-Fi Plug,81198,81198,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,761,266,Enbrighten Micro Plug,81197,81197,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1374,267,Enbrighten Plug-in Dimmer Receiver,62720,62720,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1501,266,Enbrighten Indoor Plug-in Receiver,62717/62719/62721,62717/62719/62721,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1503,266,Enbrighten Outdoor Plug-in Receiver,62718,62718,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1750,269,JascoPro Series RGBWW A19 Bulb,81886,81886,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1752,269,JascoPro Series RGBWW BR30 Bulb,81889,81889,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1753,269,JascoPro Series RGBWW Retrofit Downlight,81902,81902,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1754,269,JascoPro Series RGBWW Surface Mount Light,81901,81901,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1789,256,JascoPro Series Rocker Switch,81919,81919,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1813,256,JascoProSeries EmergencyFlash SingleButton,81915,81915,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1827,256,JascoProSeries 4Button Scene Controller,81914,81914,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,1843,266,JascoProSeries 1-Outlet Tether Plug-In,81910,81910,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2116,266,JascoPro Series 1 Grounded Outlet,81913,81913,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2152,256,Enbrighten In-wall Switch,80976,80976,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2383,269,JascoPro RGBWW Wafer Light 6inch,81898,81898,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2384,269,JascoPro RGBWW Wafer Light 4inch,81895,81895,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2385,269,JascoPro Matter RGBWW B10 Bulb,82966,82966,0,,0,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2425,267,Enbrighten In-wall Dimmer with Brightness Preset Push Button,80977,80977,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2671,269,Enbrighten RGBWW BR30 Bulb,84910,84910,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2672,269,Enbrighten RGBWW A19 Bulb,79122,79122,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2673,269,Enbrighten RGBWW Surface Mount Light,85109,85109,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2674,269,Enbrighten RGBWW Retrofit Downlight,83731,83731,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4388,2750,266,Enbrighten Wi-Fi Plug 2 Outlet,81912,81912,0,,1,,0,,,,,,0,cosmos1plq44ld0knhhffhyq8rqw7l73jr05229mj7828,0,0,,0,,0,,0,
4405,13,269,FLS-M,electronic ballast for matter,600121,0,,0,,0,,,https://phoscon.de/support,https://phoscon.de/flsm,,0,cosmos1kvflawlceuu2m4t8dygayqld052289n0dxh694,0,0,,0,,0,,0,
4442,53,269,Essentials BR30,Essentials BR30,NL53,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,54,269,Essentials GU10,Essentials GU10,NL54,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,65,269,Essentials Downlight,Essentials Downlight,NL65,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,67,269,Essentials A19-A60,Essentials A19-A60,NL67,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,68,269,Essentials Lightstrip,Essentials Lightstrip,NL68,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,71,269,Essentials Holiday String Lights,Essentials Holiday String Lights,NL71,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,72,269,Nanoleaf Indoor Lights,Nanoleaf Indoor Lights,NL72,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,73,269,Nanoleaf Outdoor Lights,Nanoleaf Outdoor Lights,NL73,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,75,269,Essentials Wifi Smart Light,Essentials Wifi Smart Light,NL75,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4442,1809,269,Essentials Holiday String Lights,Essentials Holiday String Lights,NL71K1,0,,0,,0,,,https://helpdesk.nanoleaf.me,,,0,cosmos1sggrrmw05e6alve8umwdaszade5qxyt53kthud,0,0,,0,,0,,0,
4447,1000,1,Test Switch,Switch,1,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,1007,1,Test Switch1,Switch,1,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,2049,14,Aqara CPE Hub,Aqara CPE Hub,AG045,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,2050,14,Aqara Hub,Aqara Hub,AG035,2,https://www.aqara.com/en/product/hub-m2,1,"1. Open the Aqara Home app, sign up and log in to your Aqara account. 2. Add the Hub and its Zigbee child devices to your Home. 3. Go to “Accessories”, then select the Hub and go to the device details page, tap “More settings” , tap “Bind to Matter” to enter commissioning mode, scan the Matter QR code to add the Hub M2 and its child devices to your Matter ecosystem app;",0,,https://cdn.aqara.com/cdn/website/mainland/static/docs/smart_hub_m2_manual.pdf,https://www.aqara.com/en/product/hub-m2,https://www.aqara.com/en/product/hub-m2,https://www.aqara.com/en/product/hub-m2,5,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,2051,14,Aqara Hub,Aqara Hub,AG042,0,https://www.aqara.com/en/product,0,"1. Open the Aqara Home app, sign up and log in to your Aqara account. 2. Add the Hub and its Zigbee child devices to your Home. 3. Go to “Accessories”, then select the Hub and go to the device details page, tap “More settings” , tap “Bind to Matter” to enter commissioning mode, scan the Matter QR code to add the Hub M3 and its child devices to your Matter ecosystem app;",0,,https://www.aqara.com/en/product,https://www.aqara.com/en/product,https://www.aqara.com/en/product,https://www.aqara.com/en/product,1,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,2052,14,Aqara Hub,Aqara Hub,AG046,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4098,266,Aqara Smart Plug T2,Aqara Smart Plug T2,AP022,0,,0,,0,,https://www.aqara.com/en/product,https://www.aqara.com/en/product,https://www.aqara.com/en/product,https://www.aqara.com/en/product,1,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4099,256,Aqara Light Switch H2,Aqara Light Switch H2,AK175,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4100,256,Aqara Light Switch H2,Aqara Light Switch H2,AK176,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4101,256,Aqara Light Switch H2,Aqara Light Switch H2,AK177,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4102,257,Aqara Light Switch H2,Aqara Light Switch H2,AK178,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4103,256,Aqara Light Switch H2,Aqara Light Switch H2,AK179,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4104,256,Aqara Light Switch H2,Aqara Light Switch H2,AK180,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4105,256,Aqara Light Switch H2,Aqara Light Switch H2,AK181,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4106,257,Aqara Dimmer Switch H2,Aqara Dimmer Switch H2,AK105,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,4109,514,Aqara Shutter Switch,Aqara Shutter Switch,AK199,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6145,269,Aqara Smart Light,Aqara Smart Light,AL228,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6146,268,Aqara Smart Light,Aqara Smart Light,AL228,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6147,269,Aqara Smart Light,Aqara Smart Light,AL229,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6148,268,Aqara Smart Light,Aqara Smart Light,AL229,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6149,269,Aqara Smart Light,Aqara Smart Light,AL230,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,6150,268,Aqara Smart Light,Aqara Smart Light,AL230,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,8194,21,Aqara Door and Window Sensor P2,Aqara Door and Window Sensor P2,AS056,0,,0,"1. Please make sure you have the Matter-compatible app and Matter-compatible Thread Border Router. 2. Remove the insulating pull tab. The indicator will start breathing. 3. Open the Matter-compatible app and scan the Matter QR Code on the manual or package, or enter the Matter Setup Code printed on the product to add the device to the app. Please note: If the indicator is not breathing, press and hold the reset button for 5 seconds until the LED indicator starts blinking and release it. The device will enter the pairing mode.",0,,,,https://www.aqara.com/en/products.html,https://www.aqara.com/en/products.html,2,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,8195,263,Aqara Motion and Light Sensor P2,Aqara Motion and Light Sensor P2,AS057,1,,1,"1. Please make sure you have the Matter-compatible app and Matter-compatible Thread Border Router. 2. Remove the insulating pull tab. The indicator will start breathing. 3. Open the Matter-compatible app and scan the Matter QR Code on the manual or package, or enter the Matter Setup Code printed on the product to add the device to the app. Please note: If the indicator is not breathing, press and hold the reset button for 5 seconds until the LED indicator starts blinking and release it. The device will enter the pairing mode.",0,,https://www.aqara.com/en/products.html,https://www.aqara.com/en/products.html,https://www.aqara.com/en/products.html,https://www.aqara.com/en/products.html,2,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,8196,770,Aqara Climate Sensor W100,Aqara Climate Sensor W100,AA016,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,8197,263,Aqara Presence Sensor FP300,Aqara Presence Sensor FP300,AS077,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,8198,21,Aqara Test Product 2006,Aqara Test Product 2006,AS073,0,,0,,0,,,,,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
4447,10241,10,Aqara Smart Lock U300,Aqara Smart Lock U300,AD030,0,,0,,0,,https://www.aqara.com/en/product,https://www.aqara.com/en/product,https://www.aqara.com/en/product,,0,cosmos1qpz3ghnqj6my7gzegkftzav9hpxymkx6zdk73v,0,0,,0,,0,,0,
