vid,pid,softwareVersion,certificationType,softwareVersionString,cDVersionNumber,softwareVersionCertificationStatus,date,reason,owner,history,cDCertificateId,certificationRoute,programType,programTypeVersion,compliantPlatformUsed,compliantPlatformVersion,transport,familyId,supportedClusters,OSVersion,parentChild,certificationIdOfSoftwareComponent,schemaVersion
4448,36901,5,matter,5,1,2,2025-03-20T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25189MAT45275-24,,,,,,,,,,,,0
4456,1000,1,matter,V1.00.00,0,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22088MAT40088-24,,,,,,,,,,,,0
4456,1002,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22089MAT40089-24,,,,,,,,,,,,0
4456,1003,2,matter,V2.00.00,0,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22090MAT40090-24,,,,,,,,,,,,0
4456,1004,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22091MAT40091-24,,,,,,,,,,,,0
4456,1005,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22092MAT40092-24,,,,,,,,,,,,0
4456,1006,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22093MAT40093-24,,,,,,,,,,,,0
4456,1007,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22094MAT40094-24,,,,,,,,,,,,0
4456,1008,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22095MAT40095-24,,,,,,,,,,,,0
4456,1009,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22096MAT40096-24,,,,,,,,,,,,0
4456,1010,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22097MAT40097-24,,,,,,,,,,,,0
4456,1011,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23182MAT40695-24,,,,,,,,,,,,0
4456,1012,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23183MAT40696-24,,,,,,,,,,,,0
4456,1013,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23184MAT40697-24,,,,,,,,,,,,0
4456,1014,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23185MAT40698-24,,,,,,,,,,,,0
4456,1015,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23186MAT40699-24,,,,,,,,,,,,0
4456,1016,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23187MAT40700-24,,,,,,,,,,,,0
4456,1017,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23416MAT40929-24,,,,,,,,,,,,0
4456,1018,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23417MAT40930-24,,,,,,,,,,,,0
4456,1019,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23412MAT40925-24,,,,,,,,,,,,0
4456,1020,1,matter,1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23413MAT40926-24,,,,,,,,,,,,0
4456,1021,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23418MAT40931-24,,,,,,,,,,,,0
4456,1022,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23419MAT40932-24,,,,,,,,,,,,0
4456,1023,1,matter,V1.00.00,1,2,2023-04-18T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23438MAT40951-24,,,,,,,,,,,,0
4456,1024,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23494MAT41007-24,,,,,,,,,,,,0
4456,1025,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23190MAT40703-24,,,,,,,,,,,,0
4456,1026,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23191MAT40704-24,,,,,,,,,,,,0
4456,1027,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23414MAT40927-24,,,,,,,,,,,,0
4456,1028,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23415MAT40928-24,,,,,,,,,,,,0
4456,1029,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23188MAT40701-24,,,,,,,,,,,,0
4456,1030,2,matter,V2.00.00,1,2,2022-11-09T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23189MAT40702-24,,,,,,,,,,,,0
4456,1033,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23420MAT40933-24,,,,,,,,,,,,0
4456,1034,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23421MAT40934-24,,,,,,,,,,,,0
4456,1035,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23422MAT40935-24,,,,,,,,,,,,0
4456,1036,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23423MAT40936-24,,,,,,,,,,,,0
4456,1037,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23424MAT40937-24,,,,,,,,,,,,0
4456,1038,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23425MAT40938-24,,,,,,,,,,,,0
4456,1039,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23426MAT40939-24,,,,,,,,,,,,0
4456,1041,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23427MAT40940-24,,,,,,,,,,,,0
4456,1042,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23428MAT40941-24,,,,,,,,,,,,0
4456,1043,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23429MAT40942-24,,,,,,,,,,,,0
4456,1044,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23430MAT40943-24,,,,,,,,,,,,0
4456,1045,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23431MAT40944-24,,,,,,,,,,,,0
4456,1046,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23432MAT40945-24,,,,,,,,,,,,0
4456,1047,1,matter,V1.00.01,1,2,2023-04-13T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23433MAT40946-24,,,,,,,,,,,,0
4456,1060,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23508MAT41021-24,,,,,,,,,,,,0
4456,1061,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23507MAT41020-24,,,,,,,,,,,,0
4456,1062,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23506MAT41019-24,,,,,,,,,,,,0
4456,1063,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23505MAT41018-24,,,,,,,,,,,,0
4456,1064,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23504MAT41017-24,,,,,,,,,,,,0
4456,1065,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23503MAT41016-24,,,,,,,,,,,,0
4456,1066,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23502MAT41015-24,,,,,,,,,,,,0
4456,1067,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23501MAT41014-24,,,,,,,,,,,,0
4456,1068,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23500MAT41013-24,,,,,,,,,,,,0
4456,1069,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23499MAT41012-24,,,,,,,,,,,,0
4456,1070,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23498MAT41011-24,,,,,,,,,,,,0
4456,1071,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23497MAT41010-24,,,,,,,,,,,,0
4456,1072,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23496MAT41009-24,,,,,,,,,,,,0
4456,1073,1,matter,V1.00.00,1,2,2023-04-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23495MAT41008-24,,,,,,,,,,,,0
4456,1089,1,matter,V1.00.00,1,2,2024-05-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA242F8MAT43435-24,,,,,,,,,,,,0
4456,1090,1,matter,V1.00.00,1,2,2024-05-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA242F7MAT43434-24,,,,,,,,,,,,0
4456,1102,1,matter,V1.00.00,1,2,2024-05-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA242F6MAT43433-24,,,,,,,,,,,,0
4456,32773,1,matter,V1.00.00,1,2,2022-11-03T00:00:00.00Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22081MAT40081-24,,,,,,,,,,,,0
4456,36864,1,matter,V1.00.00,1,2,2023-06-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23767MAT41280-24,,,,,,,,,,,,0
4456,36865,1,matter,V1.00.00,1,2,2023-06-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23768MAT41281-24,,,,,,,,,,,,0
4456,36866,1,matter,V1.00.00,1,2,2023-06-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23769MAT41282-24,,,,,,,,,,,,0
4456,36867,1,matter,V1.00.00,1,2,2023-06-30T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23770MAT41283-24,,,,,,,,,,,,0
4456,36897,1,matter,1.00.01,1,2,2024-07-23T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA243BDMAT43632-24,,,,,,,,,,,,0
4474,785,16777216,matter,V1.0.0,1,2,2024-06-04T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2431AMAT43469-24,,,,,,,,,,,,0
4476,32771,1,matter,1,1,2,2024-01-26T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2409CMAT42831-00,,,,,,,,,,,,0
4476,32771,2,matter,2,1,2,2024-08-15T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24406MAT43705-00,,,,,,,,,,,,0
4478,64257,1,matter,1.2.3,1,2,2023-07-24T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23895MAT41408-24,,,,,,,,,,,,0
4488,257,1,matter,1.0.0 Build 220930 Rel.143947,1,2,2022-11-30T00:00:00.000Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22165MAT40165-24,,,,,,,,,,,,0
4488,258,65536,matter,1.0.0,1,2,2022-12-23T00:00:00.000Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22374MAT40374-24,,,,,,,,,,,,0
4488,259,65536,matter,1.0.0,1,2,2023-01-04T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23001MAT40514-24,,,,,,,,,,,,0
4488,260,65536,matter,1.0.0,1,2,2022-12-28T00:00:00.000Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22402MAT40402-24,,,,,,,,,,,,0
4488,513,65536,matter,1.0.0,1,2,2022-12-29T00:00:00.000Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22475MAT40475-24,,,,,,,,,,,,0
4488,514,65536,matter,1.0.0,1,2,2022-12-29T00:00:00.000Z,Completed certification process,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA22473MAT40473-24,,,,,,,,,,,,0
4489,828,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C09MAT41719-24,,,,,,,,,,,,0
4489,829,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C08MAT41718-24,,,,,,,,,,,,0
4489,831,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C06MAT41716-24,,,,,,,,,,,,0
4489,832,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C07MAT41717-24,,,,,,,,,,,,0
4489,833,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C10MAT41720-24,,,,,,,,,,,,0
4489,835,1,matter,1.1.0,1,2,2023-09-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C11MAT41721-24,,,,,,,,,,,,0
4489,843,1,matter,1.1.0,1,2,2023-09-15T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23B99MAT41710-24,,,,,,,,,,,,0
4489,844,1,matter,1.1.0,1,2,2023-09-15T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23B97MAT41708-24,,,,,,,,,,,,0
4489,845,1,matter,1.1.0,1,2,2023-09-15T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23B98MAT41709-24,,,,,,,,,,,,0
4489,1120,1,matter,1.1.0,1,2,2023-10-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C40MAT41750-24,,,,,,,,,,,,0
4489,1121,1,matter,1.1.0,1,2,2023-09-18T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA23C03MAT41713-24,,,,,,,,,,,,0
4489,1372,2,matter,1.1.0,1,2,2024-05-08T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24264MAT43287-24,,,,,,,,,,,,0
4489,1587,1,matter,1.1.0,1,2,2024-05-29T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2430AMAT43453-24,,,,,,,,,,,,0
4489,2176,1,matter,1.1.0,1,2,2024-05-29T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24309MAT43452-24,,,,,,,,,,,,0
4489,2350,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25144MAT45206-24,,,,,,,,,,,,0
4489,2351,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25146MAT45208-24,,,,,,,,,,,,0
4489,2352,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25145MAT45207-24,,,,,,,,,,,,0
4489,2353,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25147MAT45209-24,,,,,,,,,,,,0
4489,2377,2,matter,1.1.0,1,2,2024-08-19T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA24423MAT43734-24,,,,,,,,,,,,0
4489,2473,2,matter,1.1.0,1,2,2024-11-08T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA246CAMAT44413-24,,,,,,,,,,,,0
4489,2514,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25158MAT45226-24,,,,,,,,,,,,0
4489,2518,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25159MAT45227-24,,,,,,,,,,,,0
4489,2519,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515AMAT45228-24,,,,,,,,,,,,0
4489,2564,2,matter,1.2.6,1,2,2024-11-05T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA246BBMAT44398-24,,,,,,,,,,,,0
4489,2676,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515CMAT45230-24,,,,,,,,,,,,0
4489,2678,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515BMAT45229-24,,,,,,,,,,,,0
4489,2681,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25161MAT45235-24,,,,,,,,,,,,0
4489,2682,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25162MAT45236-24,,,,,,,,,,,,0
4489,2684,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25160MAT45234-24,,,,,,,,,,,,0
4489,2685,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515FMAT45233-24,,,,,,,,,,,,0
4489,2686,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515EMAT45232-24,,,,,,,,,,,,0
4489,2687,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2515DMAT45231-24,,,,,,,,,,,,0
4489,2711,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25154MAT45222-24,,,,,,,,,,,,0
4489,2713,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25153MAT45221-24,,,,,,,,,,,,0
4489,2715,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25155MAT45223-24,,,,,,,,,,,,0
4489,2716,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25156MAT45224-24,,,,,,,,,,,,0
4489,2725,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25140MAT45202-24,,,,,,,,,,,,0
4489,2726,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25157MAT45225-24,,,,,,,,,,,,0
4489,2755,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2513DMAT45199-24,,,,,,,,,,,,0
4489,2756,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2513FMAT45201-24,,,,,,,,,,,,0
4489,2757,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2513CMAT45198-24,,,,,,,,,,,,0
4489,2763,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2513EMAT45200-24,,,,,,,,,,,,0
4489,2764,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25143MAT45205-24,,,,,,,,,,,,0
4489,2765,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25142MAT45204-24,,,,,,,,,,,,0
4489,2766,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25141MAT45203-24,,,,,,,,,,,,0
4489,2774,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25148MAT45210-24,,,,,,,,,,,,0
4489,2775,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA25149MAT45211-24,,,,,,,,,,,,0
4489,2776,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2514AMAT45212-24,,,,,,,,,,,,0
4489,2777,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2514BMAT45213-24,,,,,,,,,,,,0
4489,2778,1,matter,1.1.0,1,2,2025-03-12T00:00:00.000Z,,cosmos1mwzp8lqmsw2fxq8w9y583xe8h5l6kxq52tl649,[],CSA2514CMAT45214-24,,,,,,,,,,,,0
